Datetime,Data,Remainder,Seasonal168,Seasonal24,Seasonal8736,Trend
2017-04-16 08:00:00,25613.92141,641.5636766,-6067.531816,160.40905980000002,-2134.052164,33013.53265
2017-04-16 09:00:00,26861.191410000003,532.4108571,-6760.657897,2519.516398,-2443.835839,33013.75789
2017-04-16 10:00:00,27853.481410000004,254.6372679,-6192.577985,3228.913895,-2451.474894,33013.98312
2017-04-16 11:00:00,28175.921410000003,124.17361880000001,-6028.601057,3693.054704,-2626.914216,33014.208360000004
2017-04-16 12:00:00,28028.211410000004,207.60193569999998,-4892.582576,2293.425141,-2594.666688,33014.43359
2017-04-16 13:00:00,27942.221410000002,78.68104929,-4837.688664,2269.070851,-2582.500659,33014.65883
2017-04-16 14:00:00,27392.88141,45.50050656,-5585.364506,2685.285732,-2767.424391,33014.884060000004
2017-04-16 15:00:00,27215.93141,104.2737971,-5472.511693,2202.749097,-2633.6890949999997,33015.1093
2017-04-16 16:00:00,27407.241410000002,143.4223133,-5311.70387,2083.3714879999998,-2523.1830600000003,33015.334539999996
2017-04-16 17:00:00,27820.801410000004,391.9501088,-4705.409368,1538.870969,-2420.170075,33015.55977
2017-04-16 18:00:00,28550.191410000003,272.19716919999996,-3544.900683,1121.040876,-2313.930963,33015.78501
2017-04-16 19:00:00,30324.38141,221.98521119999998,-2896.8679399999996,2266.6351329999998,-2283.381241,33016.010239999996
2017-04-16 20:00:00,31779.41141,186.2204137,-2526.36335,3193.616763,-2090.2978980000003,33016.23548
2017-04-16 21:00:00,31305.211410000004,272.5039794,-2289.212165,2308.858866,-2003.399988,33016.46071
2017-04-16 22:00:00,31050.75141,303.8132486,-2140.2534579999997,1807.1777129999998,-1936.6720460000001,33016.68595
2017-04-16 23:00:00,29846.711410000004,454.69945870000004,-1965.8600559999998,145.47651869999999,-1804.5157,33016.91118
2017-04-17 00:00:00,25270.10695,-1466.957533,-2118.664347,-1828.7424230000001,-2332.665166,33017.136419999995
2017-04-17 01:00:00,24165.07695,-1248.240006,-2015.187091,-3361.127127,-2227.730482,33017.36166
2017-04-17 02:00:00,23191.57695,-1290.268665,-1885.5269399999997,-4420.727825999999,-2229.486509,33017.58689
2017-04-17 03:00:00,22860.04695,-1298.203834,-1739.777183,-4971.088404,-2148.695755,33017.81213
2017-04-17 04:00:00,22811.94695,-1363.182243,-1703.8095739999999,-5038.299421,-2100.799173,33018.03736
2017-04-17 05:00:00,22975.25695,-1414.2741720000001,-1605.3402609999998,-4914.263881,-2109.127334,33018.2626
2017-04-17 06:00:00,22937.33695,-1558.52732,-1339.614338,-5082.446614,-2100.562611,33018.48783
2017-04-17 07:00:00,24627.40695,-1763.8227789999999,-806.2129524000001,-3735.154205,-2086.116182,33018.71307
2017-04-17 08:00:00,29831.30695,-1620.098802,165.0898965,128.2261266,-1860.848575,33018.9383
2017-04-17 09:00:00,32806.05695,-1458.4829439999999,500.05043830000005,2463.9722829999996,-1718.6463670000003,33019.163539999994
2017-04-17 10:00:00,33822.82695,-1317.156583,612.3868296,3175.465975,-1667.2580460000001,33019.38878
2017-04-17 11:00:00,34657.44695,-1233.039972,728.3032678999999,3629.854422,-1487.284778,33019.614010000005
2017-04-17 12:00:00,33162.18695,-1207.415969,695.3454044,2244.863021,-1590.444753,33019.83925
2017-04-17 13:00:00,33480.48695,-1316.649006,1010.5222630000001,2240.420477,-1473.871266,33020.06448
2017-04-17 14:00:00,33986.72695,-1384.393291,980.1167752,2661.170088,-1290.45634,33020.28972
2017-04-17 15:00:00,33633.10695,-1365.87116,1000.4015730000001,2167.401466,-1189.339882,33020.51495
2017-04-17 16:00:00,33617.65695,-1477.296742,1040.535276,2087.3566379999997,-1053.6784109999999,33020.74019
2017-04-17 17:00:00,33116.79695,-1339.655946,962.9790447999999,1585.321273,-1112.812845,33020.96542
2017-04-17 18:00:00,32425.40695,-1211.869314,737.7330855,1151.332825,-1272.980307,33021.19066
2017-04-17 19:00:00,33546.33695,-1024.723232,693.1316594,2265.304264,-1408.791636,33021.4159
2017-04-17 20:00:00,34218.83695,-1021.236774,671.1881038,3221.36392,-1674.11943,33021.64113
2017-04-17 21:00:00,32795.14695,-1313.018578,508.5058051,2357.2444,-1779.4510440000001,33021.866369999996
2017-04-17 22:00:00,32501.65695,-1067.729594,517.1647958000001,1837.645368,-1807.515222,33022.0916
2017-04-17 23:00:00,30817.77695,-903.4652800000001,492.355611,208.7447197,-2002.1749379999999,33022.31684
2017-04-18 00:00:00,28443.82695,-997.8909656,118.2734607,-1807.7261489999999,-1891.3714690000002,33022.542069999996
2017-04-18 01:00:00,26795.57695,-1063.032431,99.41200915,-3350.762377,-1912.8075600000002,33022.76731
2017-04-18 02:00:00,26191.03695,-719.5158142999999,147.58827240000002,-4419.586877000001,-1840.4411760000003,33022.99254
2017-04-18 03:00:00,25777.96695,-673.0261347000001,187.7723719,-4954.689336,-1805.3077309999999,33023.21778
2017-04-18 04:00:00,25685.20695,-741.8563853999999,305.54895760000005,-5047.8833509999995,-1854.0452870000001,33023.44302
2017-04-18 05:00:00,25683.32695,-863.9349651,369.2702367,-4934.29245,-1911.384122,33023.66825
2017-04-18 06:00:00,25945.90695,-763.4221422,616.5749728,-5113.740796,-1817.3985710000002,33023.893489999995
2017-04-18 07:00:00,27848.97695,-844.3618805,1014.895368,-3739.13584,-1606.539419,33024.11872
2017-04-18 08:00:00,32180.56695,-1153.004783,1633.356016,109.0354284,-1433.163668,33024.343960000006
2017-04-18 09:00:00,34852.56695,-1182.826468,1674.006781,2422.4069289999998,-1085.589485,33024.569189999995
2017-04-18 10:00:00,35530.79695,-1083.3811380000002,1403.2324529999999,3135.676071,-949.5248648,33024.79443
2017-04-18 11:00:00,36089.82695,-879.2188054,1283.755207,3577.9563700000003,-917.6854854000001,33025.019660000005
2017-04-18 12:00:00,34553.84695,-649.4919399,1011.042676,2180.407119,-1013.355805,33025.2449
2017-04-18 13:00:00,35112.13695,-375.4621752,1284.6536720000001,2210.1902370000003,-1032.714919,33025.47014
2017-04-18 14:00:00,35752.46695,-298.272291,1346.754984,2653.407739,-975.118853,33025.69537
2017-04-18 15:00:00,35308.54695,-229.1828304,1416.916829,2148.790718,-1053.898374,33025.92061
2017-04-18 16:00:00,35212.04695,-309.2535803,1461.328926,2108.800999,-1074.975236,33026.14584
2017-04-18 17:00:00,34414.95695,-357.9285608,1254.729415,1641.5797289999998,-1149.794712,33026.371080000004
2017-04-18 18:00:00,33517.37695,-406.8600318,886.8065927000001,1207.903389,-1197.069314,33026.59631
2017-04-18 19:00:00,34053.91695,-561.0167778,730.2005161000001,2300.794618,-1442.882955,33026.82155
2017-04-18 20:00:00,35040.76695,-619.9160755,833.7971266,3269.384897,-1469.545783,33027.046780000004
2017-04-18 21:00:00,34318.54695,-613.619583,945.0098788999999,2414.483348,-1454.598714,33027.27202
2017-04-18 22:00:00,33623.06695,-792.7222339,938.8493617,1854.02221,-1404.579643,33027.497260000004
2017-04-18 23:00:00,31955.38695,-622.780183,668.5057998999999,256.87499590000004,-1374.936154,33027.72249
2017-04-19 00:00:00,29593.17695,-654.0328172000001,485.13292699999994,-1790.8297100000002,-1475.041177,33027.94773
2017-04-19 01:00:00,28078.67695,-596.0109657,473.3305124,-3344.075172,-1482.7403869999998,33028.17296
2017-04-19 02:00:00,26931.25695,-691.5895283,552.4222539,-4421.681183,-1536.292791,33028.3982
2017-04-19 03:00:00,26560.91695,-615.3134349999999,624.6068267999999,-4941.083232999999,-1535.916642,33028.62343
2017-04-19 04:00:00,26349.50695,-681.0251187999999,657.4842702999999,-5059.6959130000005,-1596.104957,33028.84867
2017-04-19 05:00:00,26654.89695,-655.9336741000001,733.5006321000001,-4955.985321,-1495.758592,33029.07391
2017-04-19 06:00:00,26675.21695,-705.7201919,942.0998436000001,-5146.134947,-1444.326895,33029.299139999996
2017-04-19 07:00:00,28407.27695,-761.0453012999999,1265.356602,-3743.6425369999997,-1382.916189,33029.52438
2017-04-19 08:00:00,32835.62695,-794.9704873,1775.9326,89.89457641,-1264.979351,33029.74961
2017-04-19 09:00:00,34923.92695,-847.5338065,1695.126987,2381.466328,-1335.107405,33029.97485
2017-04-19 10:00:00,35293.09695,-977.1758193,1479.811872,3096.997623,-1336.736808,33030.20008
2017-04-19 11:00:00,35663.29695,-907.1305089,1347.04311,3527.6564729999996,-1334.697442,33030.42532
2017-04-19 12:00:00,33506.89695,-1100.185225,934.6289354,2118.036072,-1476.233387,33030.65055
2017-04-19 13:00:00,34028.74695,-998.2002661,1248.879064,2182.3764100000003,-1435.184047,33030.87579
2017-04-19 14:00:00,34111.75695,-1230.4004960000002,1252.690636,2648.39336,-1590.027574,33031.10103
2017-04-19 15:00:00,33607.24695,-1274.123895,1261.307942,2133.259497,-1544.5228539999998,33031.32626
2017-04-19 16:00:00,33457.54695,-1361.0076880000001,1277.037581,2133.489,-1623.523439,33031.5515
2017-04-19 17:00:00,32898.42695,-1427.255528,1181.4274599999999,1701.2459399999998,-1588.767655,33031.77673
2017-04-19 18:00:00,32070.51695,-1562.098358,913.3827562999999,1268.0458210000002,-1580.815237,33032.00197
2017-04-19 19:00:00,32849.05695,-1610.139125,712.5778464,2339.860088,-1625.469062,33032.2272
2017-04-19 20:00:00,34495.59695,-1230.2014609999999,834.7347977000001,3320.984239,-1462.373065,33032.45244
2017-04-19 21:00:00,33662.80695,-1136.6606769999999,768.3550552,2475.30391,-1476.8690119999999,33032.67767
2017-04-19 22:00:00,32843.78695,-1236.596221,688.4521424,1873.804343,-1514.776224,33032.902910000004
2017-04-19 23:00:00,31167.84695,-1241.266752,639.2418947000001,308.2342412,-1571.4905789999998,33033.12815
2017-04-20 00:00:00,29103.48695,-1096.687601,547.0055888999999,-1821.469465,-1558.714953,33033.35338
2017-04-20 01:00:00,27482.04695,-1172.324391,557.2623342999999,-3398.868983,-1537.600627,33033.57862
2017-04-20 02:00:00,26525.99695,-1136.391194,666.9063085,-4474.989513,-1563.332504,33033.80385
2017-04-20 03:00:00,26089.99695,-1132.373239,694.4271769999999,-4984.198061,-1521.888014,33034.029089999996
2017-04-20 04:00:00,26005.59695,-1079.078982,688.5995807999999,-5126.971464,-1511.206508,33034.25432
2017-04-20 05:00:00,26140.14695,-1067.2447789999999,768.1219312999999,-5030.263265,-1564.946496,33034.47956
2017-04-20 06:00:00,26128.00695,-1050.151513,932.0440916000001,-5211.972206,-1576.618216,33034.704789999996
2017-04-20 07:00:00,27902.25695,-955.9886523,1271.345495,-3749.5939299999995,-1698.4359920000002,33034.93003
2017-04-20 08:00:00,32118.42695,-1056.7215019999999,1760.0442449999998,136.5891867,-1756.6402440000002,33035.155269999996
2017-04-20 09:00:00,34157.78695,-1190.541956,1818.468361,2408.94874,-1914.468695,33035.3805
2017-04-20 10:00:00,34582.99695,-1180.501224,1587.693138,3136.813165,-1996.6138649999998,33035.60574
2017-04-20 11:00:00,34634.44695,-1230.1806,1437.03495,3565.8705700000005,-2174.1089420000003,33035.830969999995
2017-04-20 12:00:00,32909.06695,-1272.359365,1174.114798,2120.7039,-2149.44859,33036.05621
2017-04-20 13:00:00,33190.25695,-1460.5731660000001,1490.4351550000001,2204.8975100000002,-2080.783992,33036.28144
2017-04-20 14:00:00,33987.99695,-1366.0357490000001,1612.592989,2685.5623739999996,-1980.629343,33036.50668
2017-04-20 15:00:00,33787.29695,-1139.217823,1597.396751,2168.839362,-1876.453254,33036.73191
2017-04-20 16:00:00,33894.20695,-1040.24649,1575.929932,2173.361391,-1851.795034,33036.95715
2017-04-20 17:00:00,33515.65695,-891.2094302999999,1509.555632,1715.087607,-1854.959243,33037.182389999994
2017-04-20 18:00:00,32965.72695,-785.5828255,1131.436064,1271.0147,-1688.548609,33037.40762
2017-04-20 19:00:00,33939.38695,-745.7440769,910.1595464,2316.764343,-1579.4257189999998,33037.632860000005
2017-04-20 20:00:00,34481.91695,-1002.0037970000001,760.236889,3330.201256,-1644.375491,33037.858089999994
2017-04-20 21:00:00,33797.72695,-830.4033977999999,687.9260797000001,2530.842355,-1628.721415,33038.08333
2017-04-20 22:00:00,33224.45695,-794.8663993,699.9372909,1887.8230879999999,-1606.745592,33038.308560000005
2017-04-20 23:00:00,31688.89695,-759.1095962999999,712.3453704,312.1388142,-1615.011437,33038.5338
2017-04-21 00:00:00,29399.00695,-765.6231036,524.1258518999999,-1852.3699170000002,-1545.884916,33038.75903
2017-04-21 01:00:00,27851.13695,-710.5698452,588.8755539,-3453.976726,-1612.176303,33038.98427
2017-04-21 02:00:00,26589.64695,-895.6530594000001,534.1684265,-4528.6650119999995,-1559.412911,33039.20951
2017-04-21 03:00:00,25925.24695,-954.7862133,507.77509360000005,-5027.733295,-1639.443377,33039.43474
2017-04-21 04:00:00,25932.53695,-866.7434299,542.9303126,-5194.857623,-1588.452286,33039.659980000004
2017-04-21 05:00:00,26115.64695,-843.1428629000001,585.7823426,-5105.342022,-1561.5357199999999,33039.88521
2017-04-21 06:00:00,26062.26695,-923.8723534,749.3468571000001,-5278.800481,-1524.5175199999999,33040.11045
2017-04-21 07:00:00,28014.51695,-840.2680370999999,1096.544453,-3756.859416,-1525.235733,33040.335680000004
2017-04-21 08:00:00,32504.85695,-866.1548669,1541.106273,181.6466267,-1392.302002,33040.560919999996
2017-04-21 09:00:00,34943.88695,-957.0376682,1676.001109,2434.470903,-1250.333549,33040.78615
2017-04-21 10:00:00,35727.40695,-864.6298436000001,1481.8479949999999,3174.234887,-1105.0574789999998,33041.01139
2017-04-21 11:00:00,35989.50695,-1023.324524,1507.151769,3601.257274,-1136.814194,33041.23663
2017-04-21 12:00:00,34415.68695,-791.3640703,1162.166811,2120.1107629999997,-1116.688415,33041.46186
2017-04-21 13:00:00,33431.70695,-685.0788253,-39.07270564,2223.6696629999997,-1109.498279,33041.6871
2017-04-21 14:00:00,35356.07695,-617.6730845,1142.1156939999998,2718.494459,-928.7724517000001,33041.91233
2017-04-21 15:00:00,34022.24695,-1285.96866,1268.944956,2199.6943149999997,-1202.561229,33042.13757
2017-04-21 16:00:00,34704.49695,-812.5853376,1362.8277289999999,2208.050235,-1096.15848,33042.3628
2017-04-21 17:00:00,34122.63695,-623.2468723,1276.711522,1723.2870899999998,-1296.7028289999998,33042.588039999995
2017-04-21 18:00:00,33087.96695,-582.3475061,912.7230687000001,1267.88276,-1553.104647,33042.81328
2017-04-21 19:00:00,33924.11695,-487.29280030000007,634.6497714999999,2287.261482,-1553.540013,33043.038510000006
2017-04-21 20:00:00,34693.45695,-603.9183506,423.8957234,3332.7048600000003,-1502.4890289999998,33043.26375
2017-04-21 21:00:00,33867.75695,-690.7730467,356.1019657,2579.36109,-1420.42204,33043.48898
2017-04-21 22:00:00,33216.97695,-670.3514159,369.4829523,1894.789006,-1420.657809,33043.71422
2017-04-21 23:00:00,31714.31695,-671.2595963,504.2563512,308.9574447,-1471.576702,33043.93945
2017-04-22 00:00:00,29675.57695,-838.3488981,514.8848320000001,-1840.55957,-1204.564101,33044.16469
2017-04-22 01:00:00,27938.42695,-895.172162,474.3126233,-3461.5467759999997,-1223.556659,33044.38992
2017-04-22 02:00:00,26624.70695,-948.0731529,332.73792280000004,-4534.6212780000005,-1269.951701,33044.61516
2017-04-22 03:00:00,26173.63695,-868.2263988,285.80751000000004,-5051.263413000001,-1237.521143,33044.8404
2017-04-22 04:00:00,25884.86695,-920.0623678999999,230.8393094,-5213.015181000001,-1257.960441,33045.065630000005
2017-04-22 05:00:00,25958.80695,-872.8446221,157.0846216,-5137.059429,-1233.664486,33045.29087
2017-04-22 06:00:00,25385.00695,-794.5731866,-214.0049179,-5316.684265999999,-1335.246781,33045.5161
2017-04-22 07:00:00,26553.60695,-707.0644171,-603.8654376000001,-3750.6837479999995,-1430.520784,33045.74134
2017-04-22 08:00:00,30326.29695,-711.962618,-787.9610542,236.50584080000002,-1456.251791,33045.96657
2017-04-22 09:00:00,32980.16695,-461.92870880000004,-625.6481816,2450.228501,-1428.676469,33046.191810000004
2017-04-22 10:00:00,33773.47695,-703.0632839,-428.34588039999994,3204.714734,-1346.245664,33046.41704
2017-04-22 11:00:00,34294.01695,-820.0256292,-310.89723530000003,3622.511497,-1244.2139619999998,33046.64228
2017-04-22 12:00:00,32984.88695,-1077.513134,-142.13925509999999,2131.015497,-973.3436732999999,33046.86752
2017-04-22 13:00:00,33062.29695,-981.6179586000001,-190.74300300000002,2215.988401,-1028.42324,33047.09275
2017-04-22 14:00:00,33073.46695,-879.8325609999999,-778.9942318,2716.5226199999997,-1031.546863,33047.317989999996
2017-04-22 15:00:00,32452.04695,-646.0074802999999,-1118.417141,2198.797218,-1029.868868,33047.54322
2017-04-22 16:00:00,32061.00695,-661.3855091,-1420.276208,2174.520213,-1079.620003,33047.76846
2017-04-22 17:00:00,31433.14695,-604.8981079,-1502.113851,1684.535212,-1192.3699960000001,33047.993689999996
2017-04-22 18:00:00,31422.73695,-527.9000768999999,-1068.6270769999999,1224.60843,-1253.563255,33048.21893
2017-04-22 19:00:00,32850.65695,-461.8621847,-789.7754737,2233.334737,-1179.484293,33048.44416
2017-04-22 20:00:00,33537.55695,-570.0225649,-967.6919876000001,3327.506804,-1300.904701,33048.6694
2017-04-22 21:00:00,32560.23695,-847.5120292000001,-980.0132843,2622.022648,-1283.155019,33048.89464
2017-04-22 22:00:00,31767.83695,-959.0126458999999,-1061.958409,1941.9231989999998,-1202.235065,33049.11987
2017-04-22 23:00:00,30198.29695,-953.0168712000001,-1017.9049869999999,326.81647789999994,-1206.9427759999999,33049.34511
2017-04-23 00:00:00,30207.625669999998,533.9341747,-110.121544,-1824.199794,-1441.557511,33049.57034
2017-04-23 01:00:00,28325.17567,462.340903,-214.62976719999997,-3464.767549,-1507.563497,33049.79558
2017-04-23 02:00:00,27035.855669999997,435.94989979999997,-393.8151321,-4536.428422,-1519.871491,33050.02081
2017-04-23 03:00:00,26411.66567,530.6213658,-595.9969932999999,-5070.844561999999,-1502.360192,33050.24605
2017-04-23 04:00:00,25988.49567,375.06717819999994,-731.7040532000001,-5227.558921,-1477.779821,33050.47128
2017-04-23 05:00:00,25805.765669999997,455.2627839,-1007.670784,-5165.498172,-1527.02468,33050.69652
2017-04-23 06:00:00,24969.145669999998,484.4770887,-1667.767889,-5351.624539,-1546.860749,33050.921760000005
2017-04-23 07:00:00,24939.74567,355.1530811,-3166.085414,-3741.978606,-1558.490384,33051.14699
2017-04-23 08:00:00,26018.82567,111.12570349999999,-5937.9644880000005,293.4804901,-1499.188265,33051.37223
2017-04-23 09:00:00,27520.20567,64.773612,-6613.635641,2467.687495,-1450.217261,33051.597460000005
2017-04-23 10:00:00,28917.97567,165.5119564,-6057.334994,3236.474094,-1478.498087,33051.8227
2017-04-23 11:00:00,29696.59567,372.5880984,-5926.277971,3644.6233490000004,-1446.385742,33052.04793
2017-04-23 12:00:00,29307.965669999998,432.9715204,-4800.910543,2142.355975,-1518.724454,33052.27317
2017-04-23 13:00:00,29378.99567,464.9855951,-4760.426378,2208.402986,-1586.46494,33052.4984
2017-04-23 14:00:00,29035.29567,468.2441766,-5520.935012,2714.306728,-1679.0438649999999,33052.72364
2017-04-23 15:00:00,28867.50567,742.3083811,-5412.117445,2197.316169,-1712.9503129999998,33052.94888
2017-04-23 16:00:00,28897.70567,712.0383671,-5264.829677000001,2140.1884579999996,-1742.865592,33053.17411
2017-04-23 17:00:00,28989.11567,651.2764383,-4658.526356,1644.76382,-1701.7975809999998,33053.39935
2017-04-23 18:00:00,29854.145669999998,875.0582364,-3516.8729700000004,1180.096806,-1737.7609870000001,33053.62458
2017-04-23 19:00:00,31406.215669999998,692.4953756,-2902.4469870000003,2178.07836,-1615.760899,33053.849819999996
2017-04-23 20:00:00,32908.92567,647.4135847,-2539.801859,3320.886778,-1573.64789,33054.07505
2017-04-23 21:00:00,32412.13567,546.8708267000001,-2302.6920809999997,2663.169899,-1549.513266,33054.30029
2017-04-23 22:00:00,31856.65567,499.554978,-2161.070467,1987.5887260000002,-1523.943094,33054.525519999996
2017-04-23 23:00:00,30561.00567,687.757888,-1991.7086420000003,343.25248450000004,-1533.046824,33054.75076
2017-04-24 00:00:00,26645.68695,-1157.1242630000002,-2063.280828,-1817.6011420000002,-1371.282813,33054.976
2017-04-24 01:00:00,25182.24695,-1002.6263050000001,-1961.658138,-3447.352788,-1461.31705,33055.20123
2017-04-24 02:00:00,24503.47695,-804.8597363,-1830.7294940000002,-4496.7307,-1419.629586,33055.42647
2017-04-24 03:00:00,24159.47695,-779.6122055,-1679.875022,-5051.016371,-1385.671154,33055.6517
2017-04-24 04:00:00,24016.25695,-767.0842263,-1666.043733,-5200.53776,-1405.9542689999998,33055.876939999995
2017-04-24 05:00:00,24164.48695,-791.3492312000001,-1562.953851,-5171.64219,-1365.669952,33056.10217
2017-04-24 06:00:00,24378.87695,-582.900679,-1324.981292,-5378.800311,-1390.768177,33056.327410000005
2017-04-24 07:00:00,26715.50695,-307.7377293,-828.8253957000001,-3760.043563,-1444.439006,33056.552639999994
2017-04-24 08:00:00,32225.15695,530.7922571,79.16699584,286.69613569999996,-1728.276319,33056.77788
2017-04-24 09:00:00,35013.92695,846.6581563999999,418.8937358,2433.459639,-1742.087696,33057.00312
2017-04-24 10:00:00,35853.62695,850.9006507000001,535.4657236,3223.2539,-1813.2216760000001,33057.22835
2017-04-24 11:00:00,36370.90695,838.0794951,667.4055268,3646.324287,-1838.355945,33057.45359
2017-04-24 12:00:00,34738.93695,606.1996962000001,642.2787525,2162.249116,-1729.4694370000002,33057.67882
2017-04-24 13:00:00,35199.99695,781.0822968,943.5503257000001,2217.710495,-1800.250226,33057.90406
2017-04-24 14:00:00,35697.50695,837.2535943,901.7480832,2722.745707,-1822.3697280000001,33058.12929
2017-04-24 15:00:00,35226.30695,825.7448164,918.5566848,2234.745297,-1811.094377,33058.354530000004
2017-04-24 16:00:00,35132.09695,853.0517571,933.1843223,2116.51931,-1829.238204,33058.57977
2017-04-24 17:00:00,34182.44695,408.6612746,875.342173,1605.518182,-1765.87968,33058.805
2017-04-24 18:00:00,33364.21695,72.00744211,701.6673087,1139.935547,-1608.423584,33059.03024
2017-04-24 19:00:00,34194.58695,-126.0547,688.4940313999999,2112.678895,-1539.786748,33059.25547
2017-04-24 20:00:00,35494.09695,-49.52262129,659.7958616000001,3318.5848579999997,-1494.241855,33059.48071
2017-04-24 21:00:00,34754.17695,71.74596271,494.2121669,2679.255013,-1550.742135,33059.70594
2017-04-24 22:00:00,33923.83695,-136.08109240000002,488.51632390000003,2009.630461,-1498.1599210000002,33059.93118
2017-04-24 23:00:00,32357.16695,-111.02646570000002,457.5220006,383.3285073,-1432.813506,33060.15641
2017-04-25 00:00:00,30046.32695,232.47960919999997,79.79838815,-1810.2017649999998,-1516.130932,33060.38165
2017-04-25 01:00:00,28411.70695,260.181828,57.33095238,-3429.314732,-1537.097984,33060.606889999995
2017-04-25 02:00:00,27258.22695,186.10612030000001,102.27686779999999,-4456.587111,-1634.401048,33060.83212
2017-04-25 03:00:00,26698.98695,204.7482369,131.254704,-5030.91974,-1667.153607,33061.05736
2017-04-25 04:00:00,26619.30695,149.5071312,263.2083066,-5173.478617,-1681.2124620000002,33061.282589999995
2017-04-25 05:00:00,26666.68695,161.9516599,325.3572916,-5177.978684000001,-1704.1511440000002,33061.50783
2017-04-25 06:00:00,26715.04695,179.4294803,570.7557135,-5406.399018,-1690.472289,33061.733060000006
2017-04-25 07:00:00,28717.03695,326.5211903,950.0084532,-3778.756637,-1842.694354,33061.9583
2017-04-25 08:00:00,33129.71695,312.6786922,1581.029985,279.038481,-2105.2137420000004,33062.18353
2017-04-25 09:00:00,34948.13695,120.672556,1629.423977,2398.1332989999996,-2262.501651,33062.40877
2017-04-25 10:00:00,35508.00695,78.71779556,1392.410062,3208.761732,-2234.5166449999997,33062.63401
2017-04-25 11:00:00,35766.45695,-66.65775018,1280.7674880000002,3646.579757,-2157.091786,33062.85924
2017-04-25 12:00:00,34091.25695,-169.3985405,998.0500673,2180.523298,-1981.002351,33063.08448
2017-04-25 13:00:00,34233.16695,-285.4620767,1299.824875,2225.322453,-2069.828014,33063.30971
2017-04-25 14:00:00,34641.59695,-355.39007610000004,1366.394748,2729.412541,-2162.35521,33063.53495
2017-04-25 15:00:00,34230.46695,-348.4337486,1425.145541,2270.3256890000002,-2180.330714,33063.760180000005
2017-04-25 16:00:00,34121.75695,-482.7216249,1477.968409,2091.038803,-2028.514055,33063.98542
2017-04-25 17:00:00,33648.80695,-411.9323035,1256.608062,1564.498565,-1824.5780280000001,33064.21065
2017-04-25 18:00:00,32896.60695,-534.7328243,881.5110799,1098.037687,-1612.644882,33064.43589
2017-04-25 19:00:00,34003.23695,-311.4388572,697.5724865,2045.6925010000002,-1493.250305,33064.66113
2017-04-25 20:00:00,35465.81695,-319.7962334,829.6604146000001,3314.845679,-1423.779271,33064.886360000004
2017-04-25 21:00:00,35585.73695,240.47916490000003,957.6066855,2694.052541,-1371.513038,33065.1116
2017-04-25 22:00:00,34659.32695,575.9730475,942.6135187000001,2030.671657,-1955.2681059999998,33065.33683
2017-04-25 23:00:00,32292.94695,-52.51724414,662.3690318,422.6910392,-1805.157944,33065.56207
2017-04-26 00:00:00,30086.44695,370.5167892,457.563364,-1778.786755,-2028.633751,33065.7873
2017-04-26 01:00:00,28297.24695,68.00520682,441.9272846,-3376.2128789999997,-1902.4852010000002,33066.012539999996
2017-04-26 02:00:00,27405.21695,46.29246439,519.9015201000001,-4387.957892,-1839.2569170000002,33066.23777
2017-04-26 03:00:00,26703.92695,-118.15050649999999,594.6107957,-4978.028162,-1860.9681870000002,33066.46301
2017-04-26 04:00:00,26755.36695,2.061388211,646.5420407,-5109.025464,-1850.8992600000001,33066.68825
2017-04-26 05:00:00,26865.56695,8.243108879,716.9059110000001,-5150.036607999999,-1776.4589429999999,33066.91348
2017-04-26 06:00:00,26689.17695,-81.07713693,929.9083252,-5425.340093,-1801.452862,33067.138719999995
2017-04-26 07:00:00,28708.45695,-225.58796569999996,1277.901899,-3800.802175,-1610.41876,33067.36395
2017-04-26 08:00:00,33361.26695,-341.6415184,1770.7744329999998,217.8901188,-1353.3452710000001,33067.58919
2017-04-26 09:00:00,35085.22695,-688.9714836,1705.026816,2320.336189,-1318.978995,33067.81442
2017-04-26 10:00:00,35693.54695,-618.8751953,1485.493826,3160.8541579999996,-1401.9654970000001,33068.03966
2017-04-26 11:00:00,36171.46695,-504.07968839999995,1367.9365619999999,3617.024872,-1377.67969,33068.26489
2017-04-26 12:00:00,34301.08695,-404.53883989999997,968.6355186000001,2185.992994,-1517.492853,33068.49013
2017-04-26 13:00:00,34511.85695,-549.1563402,1249.3156470000001,2230.959454,-1487.977177,33068.71537
2017-04-26 14:00:00,34912.58695,-551.4366331,1266.07473,2741.330027,-1612.321775,33068.9406
2017-04-26 15:00:00,34371.37695,-673.0535909,1313.0904150000001,2300.130647,-1637.956357,33069.165839999994
2017-04-26 16:00:00,33956.52695,-866.8781248,1332.466683,2064.377617,-1642.830297,33069.39107
2017-04-26 17:00:00,33624.87695,-670.1169318,1237.7918949999998,1536.275202,-1548.6895220000001,33069.616310000005
2017-04-26 18:00:00,32824.42695,-631.4210762,942.3389133,1064.669651,-1621.002081,33069.841539999994
2017-04-26 19:00:00,33595.59695,-617.6179948,755.240453,1976.6574469999998,-1588.749734,33070.06678
2017-04-26 20:00:00,35218.88695,-543.9149448,889.9736002000001,3293.5760800000003,-1491.0398,33070.292010000005
2017-04-26 21:00:00,34471.60695,-593.3601021000001,807.765493,2687.559147,-1500.8748380000002,33070.51725
2017-04-26 22:00:00,33975.07695,-473.2198868,752.6017622,2035.1219230000002,-1410.169334,33070.74249
